timestamp,vm_id,hypervisor_name,hypervisor_group,scaphandre_vm_power_total_watts
2025-01-16T08:27:00Z,465cef03,54f5286d,11cdff15,0.52
2025-01-16T08:30:00Z,465cef03,54f5286d,11cdff15,0.51
2025-01-16T08:33:00Z,465cef03,54f5286d,11cdff15,0.5
2025-01-16T08:36:00Z,465cef03,54f5286d,11cdff15,0.52
2025-01-16T08:39:00Z,465cef03,54f5286d,11cdff15,0.49
2025-01-16T08:42:00Z,465cef03,54f5286d,11cdff15,0.51
2025-01-16T08:45:00Z,465cef03,54f5286d,11cdff15,0.49
2025-01-16T08:48:00Z,465cef03,54f5286d,11cdff15,0.47
2025-01-16T08:51:00Z,465cef03,54f5286d,11cdff15,0.5
2025-01-16T08:54:00Z,465cef03,54f5286d,11cdff15,0.52
2025-01-16T08:57:00Z,465cef03,54f5286d,11cdff15,0.5
2025-01-16T09:00:00Z,465cef03,54f5286d,11cdff15,0.52
2025-01-16T09:03:00Z,465cef03,54f5286d,11cdff15,0.49
2025-01-16T09:06:00Z,465cef03,54f5286d,11cdff15,0.5
2025-01-16T09:09:00Z,465cef03,54f5286d,11cdff15,0.49
2025-01-16T09:12:00Z,465cef03,54f5286d,11cdff15,0.52
2025-01-16T09:15:00Z,465cef03,54f5286d,11cdff15,0.53
2025-01-16T09:18:00Z,465cef03,54f5286d,11cdff15,0.52
2025-01-16T09:21:00Z,465cef03,54f5286d,11cdff15,0.52
2025-01-16T09:24:00Z,465cef03,54f5286d,11cdff15,0.51
2025-01-16T09:27:00Z,465cef03,54f5286d,11cdff15,0.51
2025-01-16T09:30:00Z,465cef03,54f5286d,11cdff15,0.51
2025-01-16T09:33:00Z,465cef03,54f5286d,11cdff15,0.53
2025-01-16T09:36:00Z,465cef03,54f5286d,11cdff15,0.5
2025-01-16T09:39:00Z,465cef03,54f5286d,11cdff15,0.51
2025-01-16T09:42:00Z,465cef03,54f5286d,11cdff15,0.48
2025-01-16T09:45:00Z,465cef03,54f5286d,11cdff15,0.5
